4328633 574314717 4561  0 4271  09110311319         224         572          7969110311320      1 3 0764137NISSANCMT;                4288  0       0       000   047966480020    00      36      0              0          
4328634 574315117 4561  0 4271  09110311319          67          39          1069110311320      1 2 0764137NISSANCMT;                4288  0       0       000   047966480020    00      36      0              0          
4328661 574315517 4561  0 4271  09110311319         224         572          7969110311320      1 3 0764137NISSANCMT;                4288  0       0       000   047969480030    00      34      0              0          
4328662 574316117 4561  0 4271  09110311319          67          39          1069110311320      1 2 0764137NISSANCMT;                4288  0       0       000   047969480030    00      34      0              0          
4328684 574316217 4561  0 4271  09110311320       39503       39223        787269110311327      8 3 0764137NISSANCMT;                4288  0       0       000   047970484240    00     454      0              0          
4328685 574316417 4561  0 4271  09110311320          67          39          1069110311327      8 2 0764137NISSANCMT;                4288  0       0       000   047970484240    00     454      0              0          
4328803 574316617 4561  0 4271  09110311320       27768       26701        544699110311401     41 3 0764137NISSANCMT;                4288  0       0       000   047980504360    00    2456      0              0          
4328804 574317017 4561  0 4271  09110311320          67          39          1069110311401     41 2 0764137NISSANCMT;                4288  0       0       000   047980504360    00    2456      0              0          
4330998 574314217 4561  0 4271  09110311322       14248       14133        283819110311326      4 3 0764137NISSANCMT;                4288  0       0       000   048132483460    00     214      0              0          
4330999 574314717 4561  0 4271  09110311322          67          39          1069110311326      4 2 0764137NISSANCMT;                4288  0       0       000   048132483460    00     214      0              0          
4331181 574316117 4561  0 4271  09110311322          67          39          1069110311336     14 2 0764137NISSANCMT;                4288  0       0       000   048146489710    00     825      0              0          
4331184 574315517 4561  0 4271  09110311322       51056       50390       1014469110311336     14 3 0764137NISSANCMT;                4288  0       0       000   048146489710    00     825      0              0          
4331222 574317217 4561  0 4271  09110311322         901         897         17989110311323      1 3 0764137NISSANCMT;                4288  0       0       000   048149481890    00      40      0              0          
4331223 574317317 4561  0 4271  09110311322          67          39          1069110311323      1 2 0764137NISSANCMT;                4288  0       0       000   048149481890    00      40      0              0          
4332488 574315217 4561  0 4271  09110311324         293        2551         28449110311326      2 3 0764137NISSANCMT;                4288  0       0       000   048234483500    00     116      0              0          
4332489 574317117 4561  0 4271  09110311324          67          39          1069110311326      2 2 0764137NISSANCMT;                4288  0       0       000   048234483500    00     116      0              0          
4336998 574314217 4561  0 4271  09110311329         237        1482         17199110311333      3 3 0764137NISSANCMT;                4288  0       0       000   048552487600    00     208      0              0          
4336999 574314717 4561  0 4271  09110311329          67          39          1069110311333      3 2 0764137NISSANCMT;                4288  0       0       000   048552487600    00     208      0              0          
