               13770 53 6000469       011   018160184060    00     246      0              000000000000000000000000000000000     0     0 0
       10797815145261421612406  0  469  09307231559         358         291          6499307231559      014 0731247PRODIGY                  15064 37 6000469       011   057540575620    00      22      0              000000000000000000000000000000000     0     0 0
       10800976145261421612406  0  469  09307231601        9667       50541        602089307231616     1514 0731247PRODIGY                  15064 40 6000469       011   057687585610    00     874      0              000000000000000000000000000000000     0     0 0
       10860857 656514416 6020  0  469  09307231653        8475       43612        520879307231711     1914 0731247PRODIGY                  13770 36 6000469       011   060771618860    00    1115      0              000000000000000000000000000000000     0     0 0
       10868903 65651411614457  0  469  09307231700        1407        4797         62049307231701      114 0731247PRODIGY                  13770 37 6000469       011   061206612710    00      65      0              000000000000000000000000000000000     0     0 0
       10869311 65651461612406  0  469  09307231700        3623        8865        124889307231708      714 0731247PRODIGY                  13770 40 6000469       011   061227616630    00     436      0              000000000000000000000000000000000     0     0 0
       10885724 65651411614457  0  469  09307231715       24261       63289        875509307231750     3514 0731247PRODIGY                  13770 41 6000469       011   062090641960    00    2106      0              000000000000000000000000000000000     0     0 0
       10900760 65651431611042  0  469  09307231729       14935      100868       1158039307231754     2614 0731247PRODIGY                  13770 42 6000469       011   062916644670    00    1551      0              000000000000000000000000000000000     0     0 0
       10917684 656514416 6020  0  469  09307231744        7657       30572        382299307231804     2014 0731247PRODIGY                  13770 43 6000469       011   063841650180    00    1177      0              000000000000000000000000000000000     0     0 0
       10927217 65651411614457  0  469  09307231752       18145      110813       1289589307231824     3114 0731247PRODIGY                  13770 44 6000469       011   064344662320    00    1888      0              000000000000000000000000000000000     0     0 0
       10958529 65651431614463  0  469  09307231819        1492        4405         58979307231820      114 0731247PRODIGY                  13770 45 6000469       011   065920659830    00      63      0              000000000000000000000000000000000     0     0 0
       10966181 65651411612406  0  469  09307231825        4688       10023        147119307231828      214 0731247PRODIGY                  13770 46 6000469       011   066308664560    00     148      0              000000000000000000000000000000000     0     0 0
       10982322 65651411612406  0  469  09307231838       28791      158780       1875719307231939     6114 0731247PRODIGY                  13770 47 6000469       011   067102707450    00    3643      0              000000000000000000000000000000000     0     0 0
       10985693 65651431612406  0  469  09307231841       18978        8102        270809307231849      714 0731247PRODIGY                  13770 50 6000469       011   067275677240    00     449      0              000000000000000000000000000000000     0     0 0
       11003504 65651431614463  0  469  09307231856        8148       24030        321789307231912     1514 0731247PRODIGY                  13770 51 6000469       011   068189691110    00     922      0              000000000000000000000000000000000     0     0 0
       11006718 65651441614457  0  469  09307231859        1379        4648         60279307231900      114 0731247PRODIGY                  13770 52 6000469       011   068354684180    00      64      0              000000000000000000000000000000000     0     0 0
       11033041 65651431614463  0  469  09307231921        1410        4195         56059307231923      114 0731247PRODIGY                  13770 53 6000469       011   069687697680    00      81      0              000000000000000000000000000000000     0     0 0
       11034643 65651441612406  0  469  09307231923        2170       12456        146269307231924      114 0731247PRODIGY                  13770 54 6000469       011   069768698560    00      88      0              000000000000000000000000000000000     0     0 0
       11051031 65651431614457  0  469  09307231937        5669        8152        138219307231940      314 0731247PRODIGY                  13770 55 6000469       011   070613707850    00     172      0              000000000000000000000000000000000     0     0 0
       11052706 65651441612406  0  469  09307231938        5532       21984        275169307231946      814 0731247PRODIGY                  13770 56 6000469       011   070702711620    00     460      0              000000000000000000000000000000000     0     0 0
       11070701 65651411612406  0  469  09307231954        4125       13903        180289307231960      614 0731247PRODIGY                  13770 57 6000469       011   071620719930    00     373      0              000000000000000000000000000000000     0     0 0
       11083308 65651411614457  0  469  09307232004        7875       27589        354649307232010      614 0731247PRODIGY                  13770 30 6000469       011   072233726130    00     380      0              000000000000000000000000000000000     0     0 0
       11089584 65651431612406  0  469  09307232009       10614       29276        398909307232019     1014 0731247PRODIGY                  13770 31 6000469       011   072556731400    00     584      0              000000000000000000000000000000000     0     0 0
       11105661 65651411611426  0  469  09307232023        9960       48111        580719307232036     1214 0731247PRODIGY                  13770 34 6000469       011   073406741430    00     737      0              000000000000000000000000000000000     0     0 0
       11002300145261411611042  0  469  09307231855       11574       57428        690029307231909     1414 0731247PRODIGY                  15064 41 6000469       011   068126689400    00     814      0              000000000000000000000000000000000     0     0 0
       11006136145261421614463  0  469  09307231859        2525        6839         93649307231903      414 0731247PRODIGY                  15064 42 6000469       011   068324685800    00     256      0              000000000000000000000000000000000     0     0 0
       11030630145261411614457  0  469  09307231919       12378       26124        385029307231932     1314 0731247PRODIGY                  15064 43 6000469       011   069566703210    00     755      0              000000000000000000000000000000000     0     0 0
       110515591452614116 6020  0  469  09307231937        3959       10570        145299307231941      414 0731247PRODIGY                  15064 44 6000469       011   070641708830    00     242      0              000000000000000000000000000000000     0     0 0
       110534041452614216 6020  0  469  09307231939        4087       19441        235289307231944      514 0731247PRODIGY                  15064 45 6000469       011   070738710170    00     279      0              000000000000000000000000000000000     0     0 0
       11110787 65651431614457  0  469  09307232028        1407        4198         56059307232029      114 0731247PRODIGY                  13770 35 6000469       011   073684737310    00      47      0              000000000000000000000000000000000     0     0 0
       11117035 65651431614463  0  469  09307232033        7550       57831        653819307232112     3914 0731247PRODIGY                  13770 36 6000469       011   074008763210    00    2313      0              000000000000000000000000000000000     0     0 0
       11125207 65651411612406  0  469  09307232041        2090        6966         90569307232043      214 0731247PRODIGY                  13770 37 6000469       011   074450745550    00     105      0              000000000000000000000000000000000     0     0 0
       11126172 656514416 6020  0  469  09307232042        5631       16951        225829307232045      314 0731247PRODIGY                  13770 40 6000469       011   074498746910    00     193      0              000000000000000000000000000000000     0     0 0
       11136413 65651411611042  0  469  09307232051        1431        4432         58639307232052      114 0731247PRODIGY                  13770 42 6000469       011   075070751250    00      55      0              000000000000000000000000000000000     0     0 0
       11141748 65651411612406  0  469  09307232056        1082        3364         44469307232122     2614 0731247PRODIGY                  13770 43 6000469       011   075377769480    00    1571      0              000000000000000000000000000000000     0     0 0
       11146205 65651441611426  0  469  09307232100        1507        5387         68949307232102      114 0731247PRODIGY                  13770 44 6000469       011   075629757010    00      72      0              000000000000000000000000000000000     0     0 0
       11147791 65651441612406  0  469  09307232102        7345       26596        339419307232113     1114 0731247PRODIGY                  13770 46 6000469       011   075716763800    00     664      0              000000000000000000000000000000000     0     0 0
       11149476 656514616 6020  0  469  09307232104        9767       32079        418469307232114     1114 0731247PRODIGY                  13770 47 6000469       011   075817764660    00     649      0              000000000000000000000000000000000     0     0 0
       11155795 65651471612406  0  469  09307232110       10543       23732        342759307232119      914 0731247PRODIGY                  13770 50 6000469       011   076205767350    00     530      0              000000000000000000000000000000000     0     0 0
       11160435 65651431614463  0  469  09307232115        3046       14948        179949307232117      214 0731247PRODIGY                  13770 51 6000469       011   076485766110    00     126      0              000000000000000000000000000000000     0     0 0
       11164575 65651431611042  0  469  09307232119        4964       10015        149799307232124      514 0731247PRODIGY                  13770 52 6000469       011   076745770230    00     278      0              000000000000000000000000000000000     0     0 0
       11171325 656514116 6020  0  469  09307232126        2143        6829         89729307232128      114 0731247PRODIGY                  13770 53 6000469       011   077169772510    00      82      0              000000000000000000000000000000000     0     0 0
       11173449 656514116 6020  0  469  09307232128        2449       10198        126479307232130      214 0731247PRODIGY                  13770 54 6000469       011   077306774130    00     107      0              000000000000000000000000000000000     0     0 0
       11176498 65651411611042  0  469  09307232132        1261        4316         55779307232133      114 0731247PRODIGY                  13770 55 6000469       011   077503775670    00      64      0              000000000000000000000000000000000     0     0 0
       11178282 65651411614457  0  469  09307232134        1187        3624         48119307232135      114 0731247PRODIGY                  13770 57 6000469       011   077621776730    00      52      0              000000000000000000000000000000000     0     0 0
       11178727 65651431611426  0  469  09307232134        1751        4977         67289307232136      114 0731247PRODIGY                  13770 30 6000469       011   077654777430    00      89      0              000000000000000000000000000000000     0     0 0
       11190648 65651411614457  0  469  09307232148        8508       21938        304469307232155      714 0731247PRODIGY                  13770 31 6000469       011   078491788880    00     397      0              000000000000000000000000000000000     0     0 0
       11197053 65651411611426  0  469  09307232156        3438       12288        157269307232159      314 0731247PRODIGY                  13770 32 6000469       011   078958791260    00     168      0              000000000000000000000000000000000     0     0 0
       11200833 65651411612406  0  469  09307232201        2214        7786        100009307232203      214 0731247PRODIGY                  13770 33 6000469       011   079240793730    00     133      0              000000000000000000000000000000000     0     0 0
       11201790 65651431612406  0  469  09307232202        1601        4908         65099307232203      114 0731247PRODIGY                  13770 34 6000469       011   079311793870    00      76      0              000000000000000000000000000000000     0     0 0
       11204962 65651411614463  0  469  09307232206        5435       10685        161209307232209      414 0731247PRODIGY                  13770 35 6000469       011   079533797630    00     230      0              000000000000000000000000000000000     0     0 0
       11205145 65651431614457  0  469  09307232206        2632       10969        136019307232207      214 0731247PRODIGY                  13770 36 6000469       011   079544796370    00      93      0              000000000000000000000000000000000     0     0 0
       11205318 65651441611426  0  469  09307232206        9371       33049        424209307232225     1914 0731247PRODIGY                  13770 37 6000469       011   079557807010    00    1144      0              000000000000000000000000000000000     0     0 0
       11207139 65651431611042  0  469  09307232208        6126       39633        457599307232220     1214 0731247PRODIGY                  13770 40 6000469       011   079696803990    00     703      0              000000000000000000000000000000000     0     0 0
       11210045 65651461611042  0  469  09307232212        7918       22398        303169307232232     1914 0731247PRODIGY                  13770 42 6000469       011   079926810930    00    1167      0              000000000000000000000000000000000     0     0 0
       11210522 65651411611426  0  469  09307232213        8482       32383        408659307232220      814 0731247PRODIGY                  13770 43 6000469       011   079966804260    00     460      0              000000000000000000000000000000000     0     0 0
       11210685 65651471611426  0  469  09307232213        2429       10302        127319307232216      314 0731247PRODIGY                  13770 44 6000469       011   079979801410    00     162      0              000000000000000000000000000000000     0     0 0
       11211304 65651501611042  0  469  09307232214       11289       99311       1106009307232246     3214 0731247PRODIGY                  13770 45 6000469       011   080028819310    00    1903      0              000000000000000000000000000000000     0     0 0
       11211901 65651511612406  0  469  09307232215       14119       36654        507739307232245     3014 0731247PRODIGY                  13770 46 6000469       011   080077818750    00    1798      0              000000000000000000000000000000000     0     0 0
       11214957 656514716 6020  0  469  09307232219        9540       85473        950139307232237     1814 0731247PRODIGY                  13770 47 6000469       011   080318814120    00    1094      0              000000000000000000000000000000000     0     0 0
       11215678 656515216 6020  0  469  09307232220        4478       28056        325349307232230     1114 0731247PRODIGY                  13770 51 6000469       011   080379810290    00     650      0              000000000000000000000000000000000     0     0 0
       11215679 656515316 6020  0  469  09307232220       14744       53605        683499307232238     1914 0731247PRODIGY                  13770 50 6000469       011   080379814890    00    1110      0              000000000000000000000000000000000     0     0 0
       11217381 65651411612406  0  469  09307232222       12848       59899        727479307232243     2114 0731247PRODIGY                  13770 53 6000469       011   080518817660    00    1248      0              000000000000000000000000000000000     0     0 0
       11217477 65651431612406  0  469  09307232222       20497      131337       1518349307232309     4714 0731247PRODIGY                  13770 54 6000469       011   080526833460    00    2820      0              000000000000000000000000000000000     0     0 0
       11217726 65651541611042  0  469  09307232222        4908       29209        341179307232229      614 0731247PRODIGY                  13770 55 6000469       011   080547809190    00     372      0              000000000000000000000000000000000     0     0 0
       11218915 65651561614457  0  469  09307232224        2062        8345        104079307232226      214 0731247PRODIGY                  13770 57 6000469       011   080645807860    00     141      0              000000000000000000000000000000000     0     0 0
       11219444 65651551612406  0  469  09307232225        3435       17217        206529307232228      414 0731247PRODIGY                  13770 30 6000469       011   080691809040    00     213      0              000000000000000000000000000000000     0     0 0
       11219559 65651441611426  0  469  09307232225        1120        3881         50019307232226      114 0731247PRODIGY                  13770 31 6000469       011   080702807500    00      48      0              000000000000000000000000000000000     0     0 0
       11222693 65651441614457  0  469  09307232229       12532      103951       1164839307232252     2314 0731247PRODIGY                  13770 33 6000469       011   080969823260    00    1357      0              000000000000000000000000000000000     0     0 0
       11225811 65651461611426  0  469  09307232234       11700       33588        452889307232243      914 0731247PRODIGY                  13770 35 6000469       011   081222817640    00     542      0              000000000000000000000000000000000     0     0 0
       11229958 65651471614463  0  469  09307232240        1276        4173         54499307232240      114 0731247PRODIGY                  13770 36 6000469       011   081588816280    00      40      0              000000000000000000000000000000000     0     0 0
       11230548 65651471614463  0  469  09307232241        2806        7011         98179307232245      414 0731247PRODIGY                  13770 37 6000469       011   081642818830    00     241      0              000000000000000000000000000000000     0     0 0
       11232124 65651461611042  0  469  09307232243        6654       12168        188229307232250      714 0731247PRODIGY                  13770 42 6000469       011   081780821990    00     419      0              000000000000000000000000000000000     0     0 0
       11242398 656514416 6020  0  469  09307232259       13947       53646        675939307232316     1714 0731247PRODIGY                  13770 50 6000469       011   082716837520    00    1036      0              000000000000000000000000000000000     0     0 0
       11242652 65651461611426  0  469  09307232259         290          98          3889307232260      114 0731247PRODIGY                  13770 51 6000469       011   082738827760    00      38      0              000000000000000000000000000000000     0     0 0
       11242872 65651471614463  0  469  09307232259        9524       13317        228419307232312     1314 0731247PRODIGY                  13770 52 6000469       011   082758835250    00     767      0              000000000000000000000000000000000     0     0 0
       11246372 65651461214457  0  469  09307232304        4885       21148        260339307232312      714 0731247PRODIGY                  13770 55 6000469       011   083046834910    00     445      0              000000000000000000000000000000000     0     0 0
       11247196 65651501614457  0  469  09307232305        6982       15373        223559307232308      314 0731247PRODIGY                  13770 56 6000469       011   083121832950    00     174      0              000000000000000000000000000000000     0     0 0
       11248363 65651511614463  0  469  09307232307        2632       14532        171649307232314      714 0731247PRODIGY                  13770 57 6000469       011   083223836260    00     403      0              000000000000000000000000000000000     0     0 0
       11249555 65651501614463  0  469  09307232309        1527        7584         91119307232311      314 0731247PRODIGY                  13770 30 6000469       011   083331834810    00     150      0              000000000000000000000000000000000     0     0 0
       11250885 65651431612406  0  469  09307232311       11939      101274       1132139307232344     3314 0731247PRODIGY                  13770 31 6000469       011   083452854560    00    2004      0              000000000000000000000000000000000     0     0 0
       11251774 65651461614463  0  469  09307232312       14787       15939        307269307232339     2714 0731247PRODIGY                  13770 32 6000469       011   083535851390    00    1604      0              000000000000000000000000000000000     0     0 0
       11255514 65651441211426  0  469  09307232318        6689       24587        312769307232324      614 0731247PRODIGY                  13770 34 6000469       011   083881842600    00     379      0              000000000000000000000000000000000     0     0 0
